"id","Latitude","Longitude","UniqueSquirrelID","Shift","Date","Age","Primary_Fur_Color","Location","SpecificLocation","OtherActivities","Running","Chasing","Climbing","Eating","Foraging","Kuks","Quaas","Moans","TailFlags","TailTwitches","Approaches","Indifferent","RunsFrom"
"10678","40.7783547795222","-73.9702755805141","16D-PM-1010-13","PM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10679","40.7809747900833","-73.9638837160341","21G-AM-1014-07","AM","2018-10-14","Adult","Gray","Above Ground","","","false","true","true","false","false","false","false","false","false","false","false","false","false"
"10680","40.7838472644815","-73.968367485157","22B-PM-1014-05","PM","2018-10-14","","Gray","Ground Plane","","eating (eats with head tilted far to the right (tooth issue?))","false","false","false","true","false","false","false","false","false","false","false","false","false"
"10681","40.7679895093963","-73.9772576561244","3D-AM-1006-08","AM","2018-10-06","Adult","Cinnamon","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","true","false","false"
"10682","40.7949911702392","-73.9519639918804","39H-AM-1007-01","AM","2018-10-07","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10683","40.7702411502308","-73.9754270368984","6D-PM-1020-01","PM","2018-10-20","Adult","Gray","Ground Plane","Baseball field","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10684","40.7748702909218","-73.9712327308512","12E-PM-1018-06","PM","2018-10-18","Juvenile","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","true","false"
"10685","40.7773053099657","-73.9712318712643","14D-PM-1019-04","PM","2018-10-19","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","false","false"
"10686","40.7682404528903","-73.9761209945419","3E-PM-1008-03","PM","2018-10-08","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10687","40.7787752287055","-73.967181612203","17F-PM-1020-03","PM","2018-10-20","Adult","Gray","Above Ground","","","false","false","true","true","false","false","false","false","false","false","false","false","false"
"10688","40.7839384318554","-73.9665709146738","22D-PM-1012-04","PM","2018-10-12","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10689","40.7732399463626","-73.9770273553525","8A-AM-1013-03","AM","2018-10-13","Juvenile","","Above Ground","fence","playing tag together","true","true","true","true","false","false","false","false","false","false","true","false","false"
"10690","40.7713732567512","-73.9737091707831","7E-AM-1006-03","AM","2018-10-06","Adult","Gray","Ground Plane","under a tree","","false","false","false","true","false","false","false","false","false","false","false","false","false"
"10691","40.7975076299811","-73.9520592496349","42G-PM-1014-03","PM","2018-10-14","Adult","Cinnamon","Above Ground","on fence","prancing","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10692","40.7887340867773","-73.963842266151","28C-PM-1006-02","PM","2018-10-06","Adult","Gray","Ground Plane","Near rock","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10693","40.7676421190309","-73.9775681731459","2D-AM-1007-03","AM","2018-10-07","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","false","false","false"
"10694","40.7905887826983","-73.9598155300913","32E-AM-1007-10","AM","2018-10-07","Adult","Black","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10695","40.7753294525644","-73.9728660779622","12C-AM-1013-03","AM","2018-10-13","Adult","Gray","Ground Plane","","burying","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10696","40.7714260236636","-73.972416242971","8F-PM-1012-04","PM","2018-10-12","Adult","Gray","Above Ground","","","false","false","false","false","false","false","false","false","false","false","false","false","false"
"10697","40.7659963196581","-73.9731498064872","2H-AM-1006-02","AM","2018-10-06","Adult","Gray","Ground Plane","","","false","true","true","false","false","false","false","false","false","false","true","false","false"
"10698","40.7924167234441","-73.9527808174534","36I-AM-1017-05","AM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","false","true"
"10699","40.7921524868211","-73.9624184586031","32B-AM-1017-03","AM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","true","true","true"
"10700","40.7949401350882","-73.9568343093228","37E-PM-1006-04","PM","2018-10-06","Adult","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10701","40.7758134257881","-73.9741401377844","12B-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","","false","true","false","false","false","false","false","false","true","false","false","true","false"
"10702","40.7683211694257","-73.9753574279936","4E-PM-1008-08","PM","2018-10-08","Adult","Gray","Ground Plane","","","false","false","true","false","false","false","false","false","false","false","false","false","true"
"10703","40.7786338379896","-73.9737266070919","14A-PM-1014-01","PM","2018-10-14","Adult","Gray","Ground Plane","","","false","false","true","false","false","false","false","false","false","false","false","false","true"
"10704","40.7767409597341","-73.967895656898","15F-PM-1010-07","PM","2018-10-10","Adult","Gray","Above Ground","on fence","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10705","40.7742035674209","-73.9760942252437","9B-PM-1013-07","PM","2018-10-13","Juvenile","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","true","false"
"10706","40.7725957408841","-73.9758464905133","8C-PM-1013-05","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","true","false","false","true","false"
"10707","40.7717708794221","-73.9767080512177","6B-PM-1017-04","PM","2018-10-17","Adult","Gray","Ground Plane","","","true","true","false","false","true","false","false","false","false","false","false","false","false"
"10708","40.7703573131398","-73.9760256477558","5D-AM-1020-02","AM","2018-10-20","Adult","Gray","Ground Plane","","small jumps","false","false","true","false","true","false","false","false","false","false","false","false","false"
"10709","40.797533370163","-73.9593126695714","39B-AM-1018-01","AM","2018-10-18","","","Above Ground","","unknown","false","false","false","false","false","true","false","false","false","false","false","false","false"
"10710","40.7982632456866","-73.9590236602085","40A-AM-1010-04","AM","2018-10-10","Adult","Gray","Ground Plane","bottom great hill","","false","false","false","false","true","false","false","false","true","false","false","true","true"
"10711","40.7685619029765","-73.9754778808471","4E-AM-1020-01","AM","2018-10-20","Adult","Gray","Above Ground","","sitting very still","false","false","true","false","false","false","false","false","false","false","false","true","false"
"10712","40.7903443029725","-73.9597648775789","32E-AM-1007-01","AM","2018-10-07","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","false","true"
"10713","40.7907073888277","-73.9589414339242","32E-PM-1017-04","PM","2018-10-17","Adult","Gray","Ground Plane","treed area","","false","false","false","true","true","false","false","false","false","false","false","false","true"
"10714","40.7680931566797","-73.9779805668091","2D-PM-1012-02","PM","2018-10-12","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","true","false","false"
"10715","40.7694584620114","-73.9733117663541","6F-PM-1008-05","PM","2018-10-08","Adult","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10716","40.7743284123118","-73.9751729403694","10B-PM-1014-02","PM","2018-10-14","Adult","Gray","Above Ground","gingko tree by traffic light in front of Strawberry Fields","","false","false","false","false","true","false","false","false","false","true","false","false","false"
"10717","40.7684918638639","-73.9786339295735","3C-PM-1008-02","PM","2018-10-08","Adult","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10718","40.7703022669308","-73.9726747666002","7F-AM-1008-02","AM","2018-10-08","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10719","40.7729752391435","-73.9770718586754","7B-AM-1008-09","AM","2018-10-08","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10720","40.7964221087879","-73.9570817579092","38D-AM-1017-02","AM","2018-10-17","Adult","Gray","Ground Plane","","hiding in log","false","false","false","false","false","false","false","false","false","false","false","true","false"
"10721","40.7749628597465","-73.974420668782","10C-PM-1013-04","PM","2018-10-13","","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10722","40.7693045133578","-73.9719735582476","6G-PM-1020-02","PM","2018-10-20","Adult","Gray","Ground Plane","","","true","true","false","false","false","false","false","false","false","false","false","true","false"
"10723","40.7847591558491","-73.9589627056561","26I-PM-1010-02","PM","2018-10-10","Adult","Gray","Ground Plane","","hiding food","false","false","false","false","true","false","false","false","false","true","false","true","false"
"10724","40.775164077652","-73.9762246600197","10A-AM-1006-03","AM","2018-10-06","Juvenile","Cinnamon","Ground Plane","Bridle Path lawn","","false","false","false","true","false","false","false","false","false","false","false","false","false"
"10725","40.7676825134384","-73.9800669115792","1B-AM-1012-07","AM","2018-10-12","Adult","Cinnamon","Above Ground","on tree trunk","","false","true","true","false","false","false","false","false","false","false","false","true","false"
"10726","40.7741316574113","-73.976798124308","9A-PM-1010-04","PM","2018-10-10","","Cinnamon","Above Ground","","","true","false","true","false","false","false","false","false","false","false","false","true","false"
"10727","40.7684035996758","-73.9773317054464","3D-AM-1006-03","AM","2018-10-06","Juvenile","Cinnamon","Ground Plane","on top [of] a big rock/boulder in the area","climbing (rock)","true","false","true","false","false","false","false","false","false","false","true","false","false"
"10728","40.7932564163328","-73.9534333425633","37H-AM-1018-03","AM","2018-10-18","Adult","Gray","Above Ground","in a tree with red berries","","false","false","false","true","false","false","true","false","false","false","false","false","true"
"10729","40.7706096126328","-73.9726958070536","7F-AM-1008-09","AM","2018-10-08","Adult","Gray","Above Ground","","playing w/ #8","false","false","true","false","false","false","false","false","false","false","false","true","false"
"10730","40.7724769242403","-73.978436117932","6A-AM-1006-06","AM","2018-10-06","Adult","Gray","Above Ground","tree","","false","false","true","false","false","true","false","false","false","false","false","false","false"
"10731","40.788973931872","-73.9552861155228","32I-AM-1013-05","AM","2018-10-13","Adult","Cinnamon","Above Ground","In and below shrub","","false","false","true","false","true","false","false","false","true","false","false","true","false"
"10732","40.7695885530701","-73.9712876234172","7H-PM-1006-02","PM","2018-10-06","Adult","Gray","Above Ground","tree","","true","false","true","true","true","false","false","false","false","false","false","true","false"
"10733","40.7670538214988","-73.9771069181511","2E-PM-1014-05","PM","2018-10-14","Adult","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10734","40.7743814661685","-73.9698714743386","12F-AM-1020-02","AM","2018-10-20","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","false"
"10735","40.776760392858","-73.9691094942294","14E-AM-1008-01","AM","2018-10-08","Adult","Gray","Ground Plane","","walking","false","false","false","true","false","false","false","false","false","false","false","false","true"
"10736","40.7697372811949","-73.9786481009499","4B-PM-1018-03","PM","2018-10-18","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","true","false","false"
"10737","40.7696998327247","-73.9754742295091","5E-PM-1012-02","PM","2018-10-12","Adult","Cinnamon","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10738","40.7768612676036","-73.968107276769","15F-AM-1007-09","AM","2018-10-07","Adult","Cinnamon","Above Ground","","","false","false","true","false","true","false","false","false","false","false","false","false","true"
"10739","40.7891708599318","-73.9591400366159","31F-PM-1007-01","PM","2018-10-07","Adult","Gray","Ground Plane","","","false","false","false","false","false","false","false","false","false","false","false","true","false"
"10740","40.7730786298701","-73.9767191629692","8B-PM-1012-03","PM","2018-10-12","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10741","40.7844085550945","-73.9661262885099","23D-AM-1013-01","AM","2018-10-13","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","true","false","false"
"10742","40.794937340845","-73.9521950056404","39H-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10743","40.7960605028848","-73.9579218587172","38C-AM-1019-04","AM","2018-10-19","Adult","Gray","Ground Plane","","","false","false","false","false","true","true","true","false","false","false","false","true","false"
"10744","40.7909532437095","-73.9639832886071","30B-PM-1019-08","PM","2018-10-19","Adult","Gray","Ground Plane","","","false","false","true","true","true","false","false","false","false","false","false","false","true"
"10745","40.7686520352868","-73.974467903723","4F-PM-1013-04","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10746","40.7679326548845","-73.9758579666874","3E-PM-1008-05","PM","2018-10-08","Adult","Gray","Ground Plane","","jump","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10747","40.79525566925","-73.9619070229674","35A-AM-1014-05","AM","2018-10-14","Juvenile","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10748","40.7707526535381","-73.9787796921165","5A-PM-1010-01","PM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","false","false"
"10749","40.7894521543449","-73.9550082056509","33I-AM-1008-03","AM","2018-10-08","Adult","Gray","Above Ground","98th @ edge of park","","false","false","true","false","false","false","false","false","false","false","false","true","false"
"10750","40.7960322222949","-73.9587401274261","37C-PM-1013-03","PM","2018-10-13","Adult","Gray","","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10751","40.7923536640283","-73.9619411917909","33B-PM-1010-11","PM","2018-10-10","Adult","Gray","Above Ground","","","false","false","false","false","false","false","false","false","false","false","false","false","false"
"10752","40.7730973282423","-73.9701575891098","10G-PM-1017-06","PM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10753","40.7927909735388","-73.9529060669193","37I-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10754","40.7938937756332","-73.9547336666137","37G-PM-1007-07","PM","2018-10-07","Adult","Gray","Above Ground","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10755","40.7731708333242","-73.9691433356733","11G-AM-1012-01","AM","2018-10-12","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","true","false"
"10756","40.7762987836055","-73.9720907384613","13C-PM-1019-01","PM","2018-10-19","Adult","Gray","Above Ground","","","false","false","true","false","false","true","false","false","false","false","false","true","false"
"10757","40.7828097939777","-73.9709281471442","20A-AM-1010-02","AM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10758","40.7786640676355","-73.9731113265165","15A-PM-1017-01","PM","2018-10-17","Adult","Gray","Above Ground","","eating in tree","false","false","true","true","false","false","false","false","false","false","false","true","false"
"10759","40.77809016436","-73.9684254196866","16E-AM-1014-02","AM","2018-10-14","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","true","false","false"
"10760","40.7947887062326","-73.9560679864426","37E-PM-1006-06","PM","2018-10-06","Adult","Cinnamon","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10761","40.7837388390673","-73.9679661308374","22C-AM-1013-01","AM","2018-10-13","Adult","Gray","Above Ground","","sitting still,tail over back","false","false","false","false","false","false","false","false","false","false","false","false","false"
"10762","40.7772529662424","-73.9674069524601","16F-PM-1013-02","PM","2018-10-13","Adult","Gray","Ground Plane","Woods","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10763","40.7705202790525","-73.9696173677837","8H-AM-1017-04","AM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10764","40.7656644063024","-73.9756573579063","1G-PM-1010-01","PM","2018-10-10","Adult","Gray","Above Ground","","","false","false","true","true","false","false","false","false","true","false","false","true","false"
"10765","40.7828893645197","-73.9700691629574","20A-PM-1017-01","PM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10766","40.7957753591585","-73.9596964641652","37B-AM-1018-03","AM","2018-10-18","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10767","40.7773439909065","-73.9685604013735","15F-PM-1010-03","PM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10768","40.7944359654227","-73.957342596188","37E-PM-1006-09","PM","2018-10-06","Adult","Cinnamon","Ground Plane","","moseying","false","false","false","false","false","false","false","false","false","true","true","false","false"
"10769","40.7937473968735","-73.9586214081667","35D-PM-1013-03","PM","2018-10-13","Juvenile","Gray","Above Ground","bench","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10770","40.7924984810637","-73.9528149779809","36I-AM-1017-06","AM","2018-10-17","Adult","Gray","Above Ground","Running down tree","","true","false","true","false","false","false","false","false","false","false","false","true","false"
"10771","40.7664227676653","-73.9717425494287","3I-PM-1013-07","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10772","40.7741725190048","-73.9695176417703","12G-PM-1007-04","PM","2018-10-07","","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10773","40.7694522315322","-73.9762348224648","4D-PM-1008-08","PM","2018-10-08","Adult","Cinnamon","Ground Plane","","climbed fence staring at me - went up tree","false","false","true","true","true","false","false","false","false","false","false","false","true"
"10774","40.7949231000186","-73.9523001834395","39H-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","true","false","true","false"
"10775","40.7724101927821","-73.9750283794865","8C-PM-1013-08","PM","2018-10-13","","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10776","40.7775169562765","-73.9689700100267","15E-PM-1008-05","PM","2018-10-08","Adult","Gray","Above Ground","","sitting","false","false","false","false","false","false","true","false","false","false","false","false","false"
"10777","40.7718679848978","-73.9683965841952","10I-AM-1010-03","AM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10778","40.7887305802044","-73.9554095823557","32I-AM-1013-01","AM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","true","false","false","true","false"
"10779","40.7820810673532","-73.9696001184129","19B-PM-1018-05","PM","2018-10-18","Juvenile","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10780","40.7691431548544","-73.9795081274695","3B-PM-1007-03","PM","2018-10-07","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","false","false"
"10781","40.7934116539732","-73.9578779556574","35E-PM-1006-06","PM","2018-10-06","Adult","Gray","Above Ground","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10782","40.796014459571","-73.958356112357","38C-AM-1019-07","AM","2018-10-19","Adult","Gray","Ground Plane","","","true","false","false","false","true","false","false","false","false","true","false","false","true"
"10783","40.7790583544252","-73.9646610347972","19H-AM-1010-05","AM","2018-10-10","Adult","Gray","Ground Plane","near a brush","","false","false","false","true","true","false","false","false","false","false","false","false","true"
"10784","40.7917243850136","-73.960601067176","32D-PM-1006-09","PM","2018-10-06","Juvenile","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","true","true","false","false"
"10785","40.7956055442","-73.9539734770934","39G-PM-1013-04","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","true","false","true","false","false","false","false","false","false","false","false","false"
"10786","40.7951556603245","-73.9540616660191","38G-PM-1020-10","PM","2018-10-20","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","true","false","false","false","true"
"10787","40.7908084039886","-73.9545799024508","34I-PM-1010-01","PM","2018-10-10","Adult","Gray","Above Ground","","","false","false","false","true","false","false","false","false","false","false","false","false","false"
"10788","40.7768690723163","-73.9743990576746","12A-PM-1013-04","PM","2018-10-13","","Gray","Above Ground","","chasing #3","false","true","false","false","false","false","false","false","false","false","false","true","false"
"10789","40.7797516688844","-73.9659034359706","19F-AM-1007-02","AM","2018-10-07","Adult","Cinnamon","Above Ground","","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10790","40.7824275067237","-73.9684376038582","20C-PM-1018-09","PM","2018-10-18","Adult","Cinnamon","Ground Plane","","","true","false","false","false","true","false","false","false","false","false","true","false","false"
"10791","40.7842952265291","-73.9694288806212","22A-PM-1017-01","PM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","true","false","false","false","false","false","false","false","false","false","false"
"10792","40.7898133734952","-73.9546042927016","33I-PM-1006-07","PM","2018-10-06","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10793","40.7944044592573","-73.9573469787503","36E-AM-1013-03","AM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10794","40.7908135158551","-73.9587879699956","32F-AM-1012-01","AM","2018-10-12","","Gray","Ground Plane","","made a back-door escape from dog off-leash","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10795","40.7885764284016","-73.9630990823243","28D-AM-1012-02","AM","2018-10-12","Adult","Black","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","false","true"
"10796","40.7729480440312","-73.9699843570636","10G-AM-1006-01","AM","2018-10-06","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","true","false","true","false"
"10797","40.7959052073753","-73.9534306291679","39G-PM-1013-07","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10798","40.7819296887147","-73.9652357279671","21E-PM-1012-02","PM","2018-10-12","Adult","Gray","Ground Plane","","","false","false","false","true","false","false","false","false","false","false","false","true","false"
"10799","40.7783669913408","-73.967832992543","17E-PM-1018-03","PM","2018-10-18","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","true","false"
"10800","40.7767695507462","-73.9708969246276","14D-AM-1014-03","AM","2018-10-14","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10801","40.7954469678857","-73.95448101115","39F-PM-1006-03","PM","2018-10-06","Adult","Gray","Above Ground","lower branch of tree","","false","false","false","true","false","false","false","false","false","false","false","false","true"
"10802","40.7731723757869","-73.9705123624953","10F-PM-1019-11","PM","2018-10-19","Adult","Gray","Ground Plane","Grassy area","","false","false","false","false","true","false","false","false","false","false","false","false","true"
"10803","40.7882333830729","-73.9667560049684","27A-PM-1006-01","PM","2018-10-06","Juvenile","Gray","Above Ground","on a tree","walking up & down branches","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10804","40.7807364481385","-73.9687395228846","18D-AM-1018-02","AM","2018-10-18","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10805","40.7715896672335","-73.9782351435852","6A-AM-1006-03","AM","2018-10-06","Adult","Gray","Above Ground","tree","","false","true","false","true","false","false","false","false","true","true","false","false","false"
"10806","40.7692582758978","-73.9757413215621","4E-PM-1008-04","PM","2018-10-08","Adult","Gray","Above Ground","","","true","true","true","false","false","false","false","false","false","false","false","true","false"
"10807","40.7852649316039","-73.9583101927652","27I-PM-1020-05","PM","2018-10-20","Adult","Gray","Above Ground","In tree","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10808","40.7748455340432","-73.9765595553183","10A-PM-1014-04","PM","2018-10-14","Adult","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
"10809","40.7752456763263","-73.965509576403","14I-PM-1018-05","PM","2018-10-18","Adult","Gray","Above Ground","","","false","false","true","true","false","false","false","false","false","true","false","true","false"
"10810","40.7652585501959","-73.9744960829844","1H-AM-1012-01","AM","2018-10-12","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","true","false","true"
"10811","40.7702610461336","-73.9703161745884","8H-PM-1014-05","PM","2018-10-14","Juvenile","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","false","false","true"
"10812","40.7889849108637","-73.9605966636226","30E-AM-1008-01","AM","2018-10-08","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","false","true"
"10813","40.7796833353894","-73.9730224561601","16A-PM-1019-04","PM","2018-10-19","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","true","false","true","false"
"10814","40.7733240612552","-73.9759432151552","8B-PM-1012-06","PM","2018-10-12","Adult","Gray","Above Ground","on a bench","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10815","40.7715792113505","-73.9724452296309","8F-PM-1012-03","PM","2018-10-12","Adult","Gray","Ground Plane","","buried an acorn","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10816","40.7745520717065","-73.9712971568288","11E-AM-1013-02","AM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10817","40.7816692895155","-73.9611696144784","22I-AM-1007-03","AM","2018-10-07","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","false","true","false"
"10818","40.7940915300678","-73.9542990150586","37G-PM-1007-09","PM","2018-10-07","Adult","Cinnamon","","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10819","40.7767834276767","-73.9689657039917","15F-AM-1007-04","AM","2018-10-07","Adult","Cinnamon","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","false","false"
"10820","40.7759255131734","-73.9707471099503","13E-AM-1017-08","AM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","false","false"
"10821","40.7771924214236","-73.9713330594434","14D-AM-1014-10","AM","2018-10-14","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10822","40.7698103067062","-73.970540988328","7H-AM-1006-06","AM","2018-10-06","Adult","Gray","Above Ground","","","false","true","false","false","false","false","false","false","false","false","false","true","false"
"10823","40.7650077086539","-73.9740007759509","1H-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10824","40.799035789744","-73.9566751022336","41C-PM-1007-04","PM","2018-10-07","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","false","false","false"
"10825","40.7900337598704","-73.9639635134738","29B-PM-1010-05","PM","2018-10-10","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10826","40.7705482684594","-73.9761036400144","6D-PM-1020-03","PM","2018-10-20","Juvenile","Gray","Ground Plane","","","false","true","false","false","false","false","false","false","false","true","false","false","true"
"10827","40.7790131966689","-73.9724801784201","15B-PM-1017-05","PM","2018-10-17","Adult","Gray","Ground Plane","","","false","false","false","true","true","false","false","false","false","false","false","true","false"
"10828","40.7777291777901","-73.9635658786416","18I-AM-1017-03","AM","2018-10-17","Adult","Cinnamon","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","false","true","false"
"10829","40.7753181851766","-73.9716404781264","12D-PM-1014-02","PM","2018-10-14","Adult","Gray","Above Ground","","seems to be grinding teeth on a piece of material (sounds from grinding)","false","false","true","false","false","false","false","false","false","false","false","true","false"
"10830","40.7876519923501","-73.9672054610151","26A-PM-1006-05","PM","2018-10-06","Adult","Gray","Above Ground","","","false","true","false","false","false","false","false","false","false","true","false","false","false"
"10831","40.7912929799884","-73.9614824437251","32C-PM-1013-03","PM","2018-10-13","Adult","Gray","Ground Plane","","","false","true","false","false","false","false","false","false","false","true","false","false","false"
"10832","40.7931917396406","-73.9571407991577","35E-PM-1006-02","PM","2018-10-06","Adult","Gray","Ground Plane","","","false","false","false","false","true","false","false","false","false","false","true","false","false"
"10833","40.7773956803431","-73.9707197274481","14D-PM-1019-12","PM","2018-10-19","Adult","Gray","","","","false","false","false","false","false","false","false","false","false","false","false","false","false"
"10834","40.792184861375","-73.9623696148045","32B-AM-1017-04","AM","2018-10-17","Adult","Gray","Above Ground","","","false","false","true","false","false","false","false","false","false","false","false","false","true"
"10835","40.7966120824816","-73.9576035072364","38C-AM-1019-01","AM","2018-10-19","Juvenile","Gray","Ground Plane","","","true","false","false","false","false","false","false","false","false","false","false","false","true"
